"name","word","count"
"北投","北投","791"
"交易","交易","351"
"北市","北市","232"
"台北市","台北市","212"
"台北","台北","207"
"運動","運動","105"
"民眾","民眾","97"
"台灣","台灣","92"
"柯文哲","柯文哲","89"
"石牌","石牌","87"
"溫泉","溫泉","87"
"警方","警方","84"
"鉛管","鉛管","82"
"關渡","關渡","80"
"揪團","揪團","79"
"活動","活動","78"
"今年","今年","77"
"工作","工作","76"
"市場","市場","75"
"比較","比較","70"
"國民黨","國民黨","67"
"預算","預算","64"
"捷運","捷運","63"
