"name","word","count"
"台北","台北","285"
"北市","北市","217"
"中山","中山","182"
"台北市","台北市","167"
"餐廳","餐廳","146"
"中山區","中山區","144"
"台灣","台灣","127"
"報名","報名","83"
"咖啡","咖啡","115"
"活動","活動","104"
"豪宅","豪宅","91"
"交易","交易","84"
"里長","里長","83"
"日本","日本","82"
"拉麵","拉麵","79"
"空間","空間","78"
"民眾","民眾","78"
"國民黨","國民黨","50"
"民進黨","民進黨","39"
"酒店","酒店","35"
"立委","立委","32"
"牛排","牛排","46"
"好吃","好吃","48"
"口感","口感","48"
"房價","房價","54"
"瑜珈","瑜珈","54"
"料理","料理","65"
"林男","林男","65"
"停水","停水","64"
